x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
0.6244207,0.5075719,0.6244678,0.49657843,0.62714034,0.49547955,0.62935203,0.4849163,0.6462189,0.47992012,0.6350955,0.5214952,0.6640749,0.5088346,0.6271724,0.62196684,0.67295,0.60189253,0.6112827,0.6500018,0.6450194,0.63507646,0.6511325,0.6737975,0.67088795,0.6644263,0.61345327,0.6770329,0.64217526,0.6693975,0.62309736,0.79274476,0.6512241,0.77723074
0.6236449,0.50870097,0.62381005,0.49771905,0.62624615,0.49670854,0.62915486,0.48595473,0.64524424,0.48084354,0.63554454,0.5226541,0.6633317,0.5090717,0.62746394,0.62461066,0.6715057,0.6017253,0.61010617,0.6507314,0.64170486,0.63147074,0.6522555,0.6744018,0.6712221,0.66443443,0.613191,0.67722386,0.64128804,0.66895497,0.6230492,0.79326874,0.6504371,0.776923
0.6233343,0.5084203,0.623651,0.49740094,0.62577575,0.4964383,0.6293327,0.48621556,0.6445534,0.48111928,0.6355746,0.52404094,0.6632063,0.5101585,0.6271888,0.6259412,0.6719711,0.6019045,0.6094027,0.6529631,0.6422731,0.6320105,0.65263367,0.67460495,0.67130417,0.6644571,0.6134163,0.67908305,0.6409132,0.670603,0.6233737,0.7940841,0.6497034,0.7774164
0.62296045,0.5080312,0.6234302,0.4969901,0.6252811,0.49599388,0.6293341,0.4863323,0.6439869,0.48107585,0.6352846,0.5247825,0.6632058,0.51070136,0.62700534,0.6258948,0.67287534,0.6016763,0.6101818,0.6520916,0.64416134,0.6315478,0.6528127,0.6747215,0.6716529,0.66447794,0.61211056,0.6788433,0.64063627,0.67023724,0.6218402,0.79484767,0.6496989,0.7778395
0.62259644,0.5079374,0.6231064,0.49691674,0.62487745,0.49590832,0.6290767,0.4863287,0.64348453,0.48087886,0.63501775,0.5246293,0.6626199,0.51023597,0.6270167,0.62555933,0.6723616,0.60094273,0.6111619,0.6521734,0.6445552,0.63147724,0.6530179,0.67350185,0.671646,0.6632437,0.61228704,0.6797985,0.6405768,0.67110234,0.62258714,0.7951649,0.6502973,0.77791554
0.6222802,0.50782025,0.6227713,0.49667096,0.6245243,0.4956692,0.6287555,0.48565295,0.64314604,0.48018286,0.63498354,0.52425814,0.6623823,0.50968933,0.62661535,0.6276282,0.6717846,0.60262054,0.6097788,0.6541252,0.64340633,0.63266927,0.6532734,0.67409784,0.67179954,0.6636859,0.6119418,0.68080556,0.64048004,0.6719563,0.6218099,0.7957672,0.6497585,0.7782859
0.6220358,0.5061983,0.6225989,0.49510634,0.6241749,0.49423397,0.62868917,0.48466828,0.64254725,0.47935027,0.63495415,0.52374506,0.66167694,0.5091593,0.62706375,0.6254938,0.6708686,0.6001766,0.61045414,0.65256554,0.6422834,0.63080686,0.6533482,0.6727684,0.671326,0.6623286,0.61182064,0.68381655,0.639137,0.6748616,0.6229209,0.79546356,0.6492815,0.7779396
0.621728,0.5052493,0.6223373,0.49417824,0.623823,0.49340665,0.62859374,0.4839282,0.6420691,0.47877824,0.63509804,0.52338105,0.6610347,0.50886244,0.6274343,0.6247036,0.66950005,0.59955,0.6107857,0.65160185,0.64060485,0.63035125,0.65332234,0.6730967,0.6708111,0.6625482,0.6109007,0.68450665,0.6376903,0.67542183,0.6218906,0.79480135,0.64780253,0.7771999
0.6212212,0.5047187,0.62179774,0.49362528,0.62336016,0.49285147,0.6282072,0.4831919,0.6417264,0.4779637,0.6349534,0.5227772,0.6607581,0.5079768,0.6273485,0.6243322,0.6692027,0.5986682,0.61084765,0.6508744,0.640287,0.6289746,0.6533663,0.674416,0.67061716,0.6636916,0.6114149,0.6845533,0.636733,0.67530674,0.62280077,0.79644275,0.64624923,0.778593
0.62088394,0.50359744,0.62145334,0.492426,0.62308335,0.4915301,0.6278177,0.48201066,0.6415977,0.47657073,0.6345419,0.52201647,0.660643,0.5072192,0.6265313,0.62519634,0.6690173,0.59978545,0.6095524,0.6519484,0.64021146,0.62988997,0.6534768,0.6749098,0.6709406,0.66434366,0.6126617,0.6823414,0.6382306,0.6732288,0.6242512,0.7965395,0.6479029,0.778705
0.6206905,0.504104,0.62101835,0.49285507,0.62302727,0.4919395,0.6270638,0.48192,0.6419299,0.47634488,0.6343246,0.52214545,0.66088504,0.5071534,0.6262183,0.6266903,0.66891867,0.60179746,0.60872227,0.651675,0.6392771,0.630773,0.65345156,0.6765646,0.67108256,0.66574395,0.6118426,0.6806421,0.63631374,0.6714071,0.6228289,0.7955947,0.6442258,0.7776309
0.61958355,0.50222397,0.6206103,0.4902232,0.6223384,0.48973536,0.6284726,0.47964633,0.6430336,0.47344896,0.633837,0.5218406,0.66155,0.50227505,0.6233589,0.626398,0.66427773,0.5885798,0.6068387,0.6601678,0.62435055,0.6368282,0.65525776,0.6776602,0.67322844,0.6646208,0.6027577,0.6734411,0.62424946,0.6612214,0.6353759,0.7885908,0.65375906,0.7668654
0.61988765,0.5010174,0.62035936,0.4893161,0.62211716,0.48824224,0.6266267,0.47819042,0.64099795,0.47264934,0.63395846,0.51928043,0.6607342,0.50492316,0.62509125,0.6255945,0.66880435,0.602992,0.605537,0.6526415,0.6385714,0.635081,0.6535862,0.67469865,0.67151695,0.6640638,0.6122964,0.67380875,0.6386146,0.6646153,0.62251484,0.79255223,0.6467848,0.77442527
0.6194543,0.49730882,0.6197348,0.48595673,0.62154764,0.48513535,0.6260724,0.4741035,0.6396307,0.46909073,0.63485426,0.51233864,0.6585097,0.4981979,0.6274884,0.6137341,0.66546345,0.5905923,0.6069276,0.6504687,0.63539284,0.6316014,0.6542019,0.663015,0.66993254,0.6524441,0.6159654,0.6727046,0.6375904,0.66330343,0.626069,0.78711545,0.6448259,0.76900357
0.6188243,0.48963156,0.6191636,0.47772065,0.6213781,0.47637668,0.625869,0.46663514,0.6402844,0.46126756,0.63337797,0.5080521,0.6600958,0.4952791,0.62471306,0.61197007,0.66961104,0.5952677,0.60557514,0.6550746,0.6456986,0.64741975,0.65177166,0.66301006,0.66925263,0.65305156,0.61473274,0.67058647,0.63838077,0.66194016,0.623657,0.788579,0.6443049,0.7710666
0.6179142,0.48834017,0.6185988,0.4763585,0.62017924,0.4750968,0.62600356,0.46335295,0.63849324,0.45811775,0.6331565,0.5002605,0.65838903,0.48731756,0.6259741,0.5998742,0.6694921,0.5813583,0.6113185,0.64775956,0.6500826,0.6372955,0.6511852,0.6509337,0.6683802,0.64123166,0.6128642,0.6682593,0.6405362,0.6595736,0.62130564,0.7857445,0.64996046,0.76776916
0.6169445,0.47859883,0.6178839,0.46627846,0.61951697,0.46465835,0.62572217,0.45458567,0.6391575,0.4485746,0.63157696,0.4942589,0.6603388,0.4809489,0.6242559,0.59328014,0.67416275,0.5750837,0.6112945,0.6374055,0.65694857,0.6293151,0.6502978,0.6469242,0.6695818,0.63726574,0.61178225,0.6654649,0.6418178,0.6568926,0.6231487,0.7828727,0.6541001,0.7644644
0.61652386,0.47260338,0.61764836,0.46012235,0.61873543,0.4586293,0.6257922,0.44795582,0.6380281,0.44149944,0.6318023,0.4864874,0.6595426,0.4714687,0.62560606,0.58579594,0.6736187,0.5630398,0.61429954,0.6270833,0.6555912,0.6130605,0.6518691,0.63379705,0.67031664,0.6235846,0.61291295,0.6554505,0.6402542,0.6461111,0.6281216,0.77854556,0.65513414,0.7588415
0.6161954,0.46414915,0.61711997,0.45176968,0.61860746,0.45014706,0.6247762,0.4408296,0.63878614,0.43347535,0.6307908,0.48110938,0.6605218,0.46461582,0.6243505,0.5821091,0.67419004,0.5567447,0.61120915,0.6237946,0.65343267,0.6066012,0.65304077,0.62738377,0.6721661,0.6166256,0.6148003,0.65492237,0.63861,0.6449973,0.635379,0.7818933,0.6557078,0.76146
0.61605346,0.45799747,0.61705774,0.44567007,0.618357,0.44375926,0.6247784,0.43285593,0.6386233,0.4253613,0.6313016,0.47138813,0.66030306,0.456784,0.62489945,0.5626139,0.6762358,0.54531956,0.6143907,0.6155637,0.66157484,0.60752094,0.6536063,0.61542904,0.67332023,0.6050766,0.61673564,0.656683,0.64270157,0.6465261,0.6331001,0.77628636,0.6592644,0.7562485
0.6146435,0.4501648,0.6157273,0.43701106,0.61704725,0.43501762,0.6235332,0.42387125,0.63904744,0.4155884,0.6294653,0.46546596,0.662009,0.44919518,0.62318754,0.55998856,0.6771036,0.5407452,0.6163172,0.6103117,0.6601599,0.6024705,0.6543315,0.61944276,0.6767731,0.6084065,0.61300755,0.6487452,0.6429721,0.6378358,0.6306689,0.77632844,0.6618044,0.75475913
0.6142909,0.4393277,0.61561954,0.42618194,0.6162239,0.4244054,0.62366194,0.41391718,0.6375932,0.40599215,0.63060576,0.45484507,0.66029394,0.43886107,0.62414116,0.55010176,0.6743311,0.53017306,0.6158344,0.6033088,0.6556911,0.59290963,0.65603703,0.60468906,0.67674094,0.59369934,0.6141696,0.65313405,0.64379424,0.64207715,0.6299571,0.7790375,0.66207916,0.7571766
0.61431044,0.4291623,0.6153533,0.4161007,0.6161792,0.41478598,0.62339664,0.4018738,0.63717747,0.39467221,0.6325539,0.44140044,0.6589722,0.424974,0.6271915,0.5409874,0.6703033,0.5182659,0.61474055,0.5979237,0.64679927,0.5816087,0.65762556,0.5962071,0.6761954,0.5845596,0.61447394,0.65000737,0.6399891,0.6381989,0.63294846,0.77875257,0.659557,0.75640965
0.6135472,0.4098294,0.6145949,0.3973802,0.61518,0.39586285,0.62227637,0.38740993,0.6350091,0.3798981,0.63147247,0.42726517,0.6563242,0.41011366,0.62948066,0.53068066,0.66664594,0.50368905,0.6171858,0.5925618,0.64349025,0.573701,0.6561188,0.57303953,0.67289484,0.5621117,0.6196088,0.67095673,0.6451339,0.6604902,0.6324465,0.79514056,0.65860164,0.7736744
0.61395293,0.39955452,0.6151675,0.38735628,0.6155431,0.385981,0.6232961,0.37889403,0.63525456,0.371294,0.63238263,0.4203768,0.6561914,0.40246928,0.63053477,0.5253798,0.6670564,0.49499142,0.6184561,0.5944358,0.64551437,0.56920385,0.65679586,0.56364995,0.67283946,0.5524986,0.618576,0.66821444,0.6444274,0.6576336,0.6302575,0.79260296,0.65771097,0.7711833
0.61343557,0.38671085,0.6148089,0.37413302,0.6150284,0.37268198,0.6233806,0.36576864,0.6348972,0.35766324,0.6326145,0.40801632,0.65551555,0.38927016,0.63022304,0.5174959,0.6653606,0.4859868,0.61962044,0.5885526,0.6453939,0.5625302,0.65839124,0.5537594,0.67388994,0.54235303,0.6178702,0.6604199,0.64355695,0.6493731,0.6314667,0.78997666,0.65930957,0.76761365
0.6135855,0.37288284,0.6152205,0.36012682,0.6151524,0.35868913,0.62402177,0.3533065,0.6354384,0.34519368,0.6320732,0.3979901,0.6558585,0.3796548,0.6287416,0.50622797,0.66478735,0.4758757,0.62073606,0.5798415,0.64670247,0.555405,0.6582074,0.5468019,0.67419434,0.53588223,0.61854917,0.65837586,0.6439493,0.64773947,0.6325814,0.78974056,0.6600662,0.7677054
0.6148623,0.3636675,0.616773,0.35038364,0.61655444,0.3510177,0.6248653,0.340531,0.6329717,0.33707923,0.63236254,0.38917872,0.6579111,0.3814006,0.62899506,0.49159548,0.666295,0.47900188,0.61948705,0.55928,0.6537457,0.54402304,0.6609486,0.5455077,0.6784786,0.5399861,0.6202893,0.63654083,0.6426343,0.6354616,0.6404151,0.772424,0.66367954,0.76178366
0.6146027,0.35018507,0.61669487,0.33654207,0.61672264,0.33723035,0.6251339,0.32821637,0.63435024,0.32466713,0.63111854,0.37944317,0.66029006,0.3716739,0.6274539,0.4842757,0.6691242,0.4715622,0.6211883,0.55597717,0.65631735,0.5413908,0.65910465,0.53813505,0.67889565,0.53328943,0.6214382,0.6339549,0.6444702,0.63711286,0.63979584,0.7675545,0.6638794,0.76589614
0.6155321,0.33787927,0.6174051,0.32421282,0.6177774,0.32503366,0.6254912,0.31479967,0.6358658,0.31160092,0.63172376,0.36560583,0.66086334,0.35845914,0.62896293,0.4691333,0.6723459,0.45922673,0.62242955,0.54578483,0.66386485,0.53509724,0.6567728,0.5322935,0.6765227,0.5275572,0.62120944,0.6339356,0.64479816,0.6365855,0.63865083,0.7675341,0.6628933,0.7644117
0.6161091,0.3267579,0.61821955,0.31269354,0.6184476,0.31399983,0.6272778,0.3063489,0.6372654,0.3039884,0.6323182,0.36116588,0.6630362,0.3550645,0.6294961,0.46268922,0.6761348,0.4565138,0.6240964,0.53426677,0.66967505,0.531926,0.65502477,0.5268473,0.6754194,0.52298063,0.6232631,0.6326969,0.64609057,0.63924545,0.6392872,0.76580936,0.66165864,0.7701778
0.618536,0.31627733,0.6206273,0.3018438,0.6207382,0.30346057,0.62939876,0.29426602,0.6393363,0.29299453,0.63457596,0.34982336,0.6643795,0.34425452,0.63110954,0.45493904,0.6737751,0.44709203,0.626074,0.526319,0.66544306,0.52308637,0.6566358,0.5210819,0.67682856,0.51766515,0.6244817,0.6304583,0.64803404,0.63840854,0.6404434,0.76708376,0.66289127,0.7729937
0.6193125,0.30319667,0.6215744,0.2884935,0.6218001,0.29044446,0.63133264,0.28289828,0.64162695,0.28184167,0.63492346,0.3419208,0.6669273,0.33929482,0.6319608,0.44529063,0.6796943,0.44717625,0.6244773,0.5229908,0.67211634,0.52824205,0.65287316,0.51435727,0.67426866,0.51269495,0.6263584,0.63097996,0.6506048,0.645272,0.6400781,0.7597097,0.6631903,0.7764289
0.8548851,0.31527933,0.8583476,0.30737212,0.8537411,0.30716202,0.8661035,0.3127802,0.8533503,0.31364024,0.8749547,0.36521527,0.8504926,0.3674015,0.87922955,0.43233392,0.8473303,0.43494177,0.8691532,0.49159813,0.8442488,0.49353626,0.86650467,0.49960354,0.8500517,0.49837172,0.86680216,0.59490186,0.8448591,0.59363014,0.86912245,0.6713672,0.84324056,0.6679189
0.8551106,0.31436676,0.8586877,0.30641434,0.8534301,0.30619937,0.8657298,0.31249943,0.85185426,0.31311172,0.87401575,0.36588988,0.847847,0.36826205,0.87848663,0.4328058,0.8444137,0.436587,0.87032235,0.49300382,0.8413272,0.49761692,0.86569494,0.49893433,0.848168,0.49813774,0.8656416,0.5946198,0.84248585,0.5935359,0.86726135,0.6730694,0.8403911,0.67019874
0.8529648,0.3130142,0.8565877,0.30500102,0.85147756,0.30472597,0.86399645,0.31059527,0.8503109,0.3111578,0.8727932,0.3639937,0.8465252,0.36604545,0.8779383,0.43090817,0.84299296,0.43311757,0.87117,0.49547425,0.83796495,0.49527958,0.8637325,0.4963494,0.8465287,0.4952581,0.8626752,0.5915466,0.84169286,0.5903483,0.8643013,0.6711625,0.84103435,0.6679941
0.8521552,0.31208614,0.8556015,0.30327585,0.8501744,0.30348408,0.86290646,0.30937016,0.848357,0.3107033,0.8711449,0.365949,0.84435797,0.36760926,0.8774646,0.4351334,0.83928853,0.43797672,0.8699383,0.4988141,0.833239,0.5019132,0.86203307,0.5013032,0.84463406,0.49981734,0.8596965,0.59912556,0.83852524,0.5971234,0.86001474,0.6836136,0.8393545,0.6809718
0.85134554,0.31038705,0.85491514,0.30172986,0.84914505,0.30196378,0.86203367,0.3089112,0.84688485,0.31026816,0.87012255,0.36705425,0.84205496,0.36882707,0.8763935,0.4350664,0.8356787,0.4375502,0.87104446,0.49887434,0.82869464,0.5017111,0.8610446,0.5036255,0.843188,0.50245327,0.85887253,0.60191613,0.83888,0.60006577,0.8583083,0.6855974,0.84031105,0.6832137
0.8487874,0.30979943,0.8522714,0.30138347,0.8464832,0.3020605,0.85874003,0.30761048,0.8441534,0.31043252,0.8686164,0.36452237,0.83865577,0.36957514,0.876279,0.43097013,0.8339327,0.43702993,0.8734445,0.49842364,0.82807726,0.5028145,0.86014384,0.5027561,0.841313,0.5034776,0.85767424,0.60051554,0.8387732,0.60054034,0.855956,0.6821283,0.83946306,0.6814207
0.84500104,0.30915657,0.8487048,0.30073297,0.84312516,0.30124015,0.8563512,0.30698898,0.841942,0.3095596,0.86706257,0.36399075,0.83726263,0.36838713,0.8750783,0.4298621,0.8326249,0.4342383,0.8735507,0.49786264,0.8273444,0.49896675,0.85895836,0.50183594,0.84023875,0.5021025,0.8583273,0.59846765,0.8393426,0.5979486,0.8576937,0.67845654,0.84103346,0.6763048
0.84248173,0.30963746,0.84638166,0.30094954,0.8405185,0.30129918,0.85454845,0.30676246,0.8393294,0.30901694,0.8655018,0.36400416,0.83525383,0.36755586,0.8742673,0.43038958,0.83046925,0.43257484,0.87290716,0.50023854,0.8251605,0.49809718,0.85734576,0.50338346,0.83850396,0.5031983,0.85675716,0.6015479,0.83879465,0.6005574,0.85614556,0.6834932,0.84158385,0.68048507
0.84123766,0.3113588,0.84491426,0.30251944,0.8389169,0.30322644,0.852396,0.30667728,0.83710605,0.30971223,0.86374587,0.36163262,0.8326387,0.36647907,0.87355465,0.42721707,0.82845557,0.43152022,0.872526,0.49783066,0.8238432,0.49749807,0.8570614,0.5017873,0.8377391,0.5025581,0.8567529,0.6012619,0.8382204,0.6009246,0.8567993,0.6833999,0.84220773,0.68147856
0.8390536,0.30648544,0.8426525,0.29744598,0.8362791,0.2984461,0.8495762,0.30173713,0.8338308,0.30539033,0.86075,0.3561802,0.8295558,0.36303642,0.8714507,0.41887632,0.82636756,0.42904997,0.87192863,0.48702908,0.82290316,0.49510336,0.85592407,0.49144065,0.83656853,0.49349958,0.8554924,0.5867163,0.8366124,0.5874327,0.8550164,0.6676306,0.8399088,0.66714126
0.837828,0.30411538,0.84150773,0.2949083,0.83481216,0.29596865,0.8483392,0.29965,0.83196527,0.30340827,0.8595168,0.35511723,0.8276458,0.36189964,0.8707784,0.41866228,0.8246698,0.42735052,0.8714862,0.48672903,0.8214018,0.48998305,0.8551733,0.49033666,0.83529234,0.49259397,0.85580456,0.5862657,0.83585656,0.58712876,0.85620224,0.6673657,0.83972263,0.6670986
0.8371118,0.3020829,0.8407621,0.29304418,0.8341379,0.2938894,0.8474414,0.29797137,0.8312356,0.30104977,0.8581916,0.35339895,0.8265752,0.35932994,0.86920595,0.41650113,0.82243365,0.42434454,0.8707083,0.48410475,0.819509,0.48837295,0.85415906,0.48841017,0.83445024,0.49048382,0.8550024,0.58490336,0.83521396,0.5856308,0.8551456,0.667207,0.8383271,0.6666901
0.8350207,0.29854426,0.83887494,0.28947526,0.83225816,0.290244,0.84625906,0.29519948,0.8299977,0.2981023,0.85776037,0.35220915,0.82548964,0.357241,0.86878073,0.4165195,0.81932986,0.42144445,0.86981356,0.48327658,0.8173704,0.48443824,0.8539815,0.4883974,0.8340006,0.48987162,0.85386723,0.58496314,0.83458865,0.5850287,0.85348237,0.6668712,0.83853656,0.66498697
0.83375674,0.29808676,0.8375651,0.28874925,0.83101684,0.29001454,0.8450125,0.29457217,0.82846636,0.29846606,0.8565546,0.35189998,0.8239379,0.3582708,0.8680089,0.41554835,0.8181136,0.42260078,0.86859304,0.48196468,0.81759036,0.47832525,0.85370606,0.4902563,0.83328915,0.49241453,0.8541953,0.5866086,0.8343286,0.5874813,0.85489476,0.6691853,0.8395583,0.6685337
0.83182067,0.29733393,0.8357,0.2879855,0.8294142,0.28914568,0.8437775,0.29344583,0.8275601,0.29709125,0.85574573,0.351059,0.82332814,0.3559968,0.86719304,0.41683802,0.8171002,0.41830415,0.8678013,0.48188734,0.81787616,0.46589968,0.8527486,0.49095413,0.8323941,0.49249008,0.85385174,0.58932406,0.8339963,0.5897478,0.8551577,0.67274153,0.83933747,0.67113435
0.8315819,0.29542306,0.8356294,0.28620905,0.82907695,0.28706753,0.8434599,0.2927261,0.82677454,0.2954062,0.85458595,0.3508525,0.82186604,0.35425654,0.86585665,0.41656613,0.8141575,0.41363457,0.8674348,0.47869688,0.81690073,0.45338458,0.8515251,0.4897329,0.83090967,0.49109775,0.85393775,0.5906093,0.8341231,0.5910391,0.854623,0.67608285,0.8387453,0.6742207
0.8308603,0.2943268,0.8350164,0.28514087,0.8284616,0.28572944,0.8429422,0.29178786,0.8262531,0.29385325,0.853741,0.35004508,0.8214771,0.35312128,0.86510307,0.41540334,0.81416684,0.4134428,0.8672081,0.48025364,0.8158361,0.459275,0.85038567,0.48903415,0.8301507,0.4901947,0.8525901,0.5895871,0.8335778,0.5897422,0.8543934,0.67669487,0.83926755,0.67436796
0.8303909,0.29254863,0.83465624,0.28321028,0.8278746,0.2836241,0.84250116,0.29010224,0.8253789,0.2917307,0.8534083,0.34923902,0.8200469,0.352348,0.8650097,0.41580147,0.8125655,0.41585934,0.8666218,0.48363304,0.8146929,0.4693964,0.8497109,0.4897972,0.828751,0.49092966,0.85204136,0.5914018,0.83215314,0.5914074,0.85323733,0.6808332,0.83796275,0.67829263
0.83021176,0.2916254,0.83443654,0.28224176,0.82766163,0.2825977,0.84217167,0.28863686,0.8250465,0.29012057,0.85298175,0.34743935,0.8196532,0.3500748,0.8645801,0.41456816,0.81201786,0.41349655,0.8655877,0.48114815,0.8129177,0.46672818,0.8487056,0.48800838,0.82785285,0.48884034,0.8503931,0.58999926,0.8311016,0.5897559,0.8515024,0.6812985,0.83701485,0.67865425
0.82995605,0.2914871,0.8341697,0.28210333,0.8274412,0.28253123,0.8419507,0.28848627,0.82498246,0.29011968,0.85258466,0.3470051,0.81954974,0.34961748,0.86374676,0.4130393,0.8110793,0.41195458,0.86418194,0.47908616,0.81255955,0.46671915,0.8481981,0.4858458,0.82758373,0.48658705,0.8491851,0.5842982,0.83049023,0.58391136,0.8490987,0.6722126,0.8358779,0.66948295
0.8298675,0.29142353,0.83408755,0.28196928,0.82728666,0.28240582,0.841906,0.28842393,0.82483816,0.2900063,0.85256547,0.34728208,0.8190982,0.35033172,0.86360323,0.4129873,0.8100281,0.41481063,0.86393577,0.4796876,0.81270266,0.47694796,0.8495777,0.48566395,0.8285282,0.4868235,0.8520774,0.58018905,0.831551,0.5798572,0.8521268,0.6628165,0.8367319,0.6600698
0.8298213,0.2896604,0.834064,0.27999008,0.82711214,0.28052875,0.8419511,0.2864934,0.82452244,0.28832424,0.8526475,0.34694454,0.8186623,0.35038298,0.8634884,0.41587722,0.8096337,0.41831264,0.86381114,0.4850507,0.81272936,0.48289964,0.8502105,0.490784,0.82872957,0.49226516,0.8529038,0.58901525,0.83168405,0.58897084,0.8529524,0.6719849,0.8364505,0.6696458
0.8297147,0.2887404,0.8339979,0.2789139,0.8268928,0.27943546,0.841875,0.28506002,0.8241026,0.28688475,0.85243195,0.34597024,0.8182082,0.34956387,0.86306125,0.41643625,0.80959797,0.41963613,0.8635621,0.4871396,0.81150514,0.48658374,0.8493565,0.4926605,0.82798177,0.49412906,0.8505122,0.5927488,0.8313085,0.5927589,0.8497538,0.6778253,0.8364379,0.67571783
0.8292307,0.28717348,0.8334891,0.27703694,0.8264303,0.2777863,0.84167415,0.28232294,0.8237919,0.28479144,0.85316545,0.34410185,0.81777126,0.3481853,0.8637428,0.41779524,0.80952114,0.42112097,0.8636171,0.49071735,0.8109226,0.48831332,0.8491031,0.4951779,0.82705355,0.49657992,0.84975207,0.5985699,0.829976,0.59860927,0.8488806,0.68638474,0.83552074,0.68427455
0.8283399,0.2858335,0.8326233,0.27559295,0.82567024,0.27632856,0.8411239,0.28021687,0.82330936,0.2828094,0.8528166,0.34183508,0.81762666,0.34616035,0.86374277,0.41576895,0.8101019,0.42076603,0.8636575,0.48967922,0.809787,0.4916386,0.8470997,0.4948549,0.82554656,0.49586374,0.8453887,0.59878784,0.82832366,0.5985322,0.844646,0.68832755,0.835576,0.68597263
0.8278848,0.28258398,0.8322463,0.27213192,0.82511675,0.27288067,0.840758,0.27622485,0.822504,0.27880323,0.8523719,0.33811915,0.8163671,0.34238592,0.8631693,0.41304663,0.80858487,0.4180469,0.8629934,0.4890994,0.80889684,0.49068937,0.8456053,0.4947233,0.82354087,0.49554488,0.84243816,0.6008497,0.82485247,0.6004641,0.8412079,0.6935752,0.83201,0.6912201
0.82734984,0.27932042,0.83175355,0.26892692,0.82464564,0.26960284,0.8404196,0.27321732,0.82213414,0.27577692,0.8522441,0.33561572,0.81610805,0.34005103,0.8629758,0.41039938,0.80820745,0.4161785,0.86289805,0.48795155,0.806091,0.4925075,0.84499973,0.49320725,0.82298535,0.49388486,0.84152794,0.6007136,0.82434934,0.60017866,0.8408352,0.69695073,0.83217096,0.6944045
0.8271842,0.27885395,0.8314816,0.26850486,0.82457334,0.2691669,0.8402813,0.27176264,0.8223528,0.27439058,0.8523594,0.3331113,0.81694317,0.33705485,0.8629365,0.40822837,0.809607,0.41228127,0.86205286,0.48702648,0.8059783,0.48949558,0.8448767,0.49193802,0.82326823,0.4921205,0.8413148,0.6010338,0.8238274,0.5999815,0.8409795,0.6983048,0.83086294,0.6952206
0.8261269,0.2731213,0.83048767,0.2624034,0.82324994,0.26347587,0.8395044,0.26665136,0.8209486,0.27044383,0.8522253,0.33080214,0.8160068,0.33595285,0.8628255,0.4089343,0.8086694,0.41309637,0.86180574,0.487283,0.80428857,0.48699236,0.8456587,0.49368528,0.823584,0.49446192,0.84229374,0.60732484,0.82504493,0.6067706,0.8410527,0.70896965,0.83171827,0.7064957
0.82687646,0.271882,0.83095473,0.26100534,0.82367706,0.2624899,0.8391987,0.26457897,0.82065773,0.2691739,0.8512885,0.32601237,0.8159982,0.3328352,0.8624347,0.4024087,0.809188,0.4108308,0.86133236,0.48159006,0.80377454,0.48462456,0.8454509,0.48583713,0.82367915,0.48751986,0.8427122,0.60024214,0.8239638,0.60093623,0.8402511,0.70229405,0.8285471,0.70195264
0.82417625,0.26989758,0.8284287,0.25893447,0.82135195,0.2602948,0.8376301,0.26292455,0.8192844,0.26738524,0.8505269,0.32567346,0.8150555,0.3321976,0.8620019,0.40234226,0.80816394,0.41070712,0.86077034,0.48040628,0.8035261,0.48437756,0.8436908,0.48730636,0.82181305,0.48830074,0.83984977,0.6033271,0.82093793,0.6034338,0.8363022,0.71053964,0.8247544,0.7092125
0.82248443,0.26870647,0.8268387,0.25748196,0.8197126,0.25886884,0.83657676,0.26112184,0.81800824,0.26581275,0.8502396,0.3240816,0.81427145,0.3309816,0.86191463,0.40120918,0.8076437,0.41080105,0.8603367,0.47864854,0.8023824,0.48568928,0.8429478,0.48709613,0.8209737,0.4878767,0.83810645,0.6054999,0.8203761,0.6053641,0.8331403,0.7179371,0.8242016,0.7161351
0.8232965,0.26726452,0.8276087,0.25576434,0.8198843,0.25755918,0.83657044,0.25922936,0.81700355,0.26488772,0.8498704,0.32137784,0.8128414,0.3303271,0.86198646,0.39681536,0.8065468,0.41022107,0.8602999,0.47201502,0.8012988,0.48256847,0.8436179,0.48304608,0.8207926,0.48514533,0.83900607,0.600471,0.8195119,0.6015144,0.83380526,0.71040523,0.82263774,0.7105061
0.82107717,0.26649663,0.82522166,0.2549418,0.81762105,0.25676665,0.83418906,0.25723246,0.8150905,0.26339978,0.8489391,0.31997937,0.8112904,0.32901955,0.8622077,0.39608198,0.80547804,0.4081189,0.8594435,0.46944782,0.79909414,0.47935262,0.84193736,0.48481447,0.81882584,0.48665783,0.8380012,0.60478,0.81796455,0.6053335,0.8317152,0.719377,0.81877613,0.718841
0.81948465,0.26656252,0.82367736,0.25480515,0.816237,0.2565248,0.8333743,0.25591737,0.814324,0.26190165,0.8488013,0.31817418,0.81114143,0.3264957,0.86186975,0.39592606,0.8049388,0.40664738,0.8592216,0.47212818,0.79812545,0.4815919,0.8418633,0.4855429,0.8187998,0.4867771,0.83790314,0.6081445,0.8176719,0.6080571,0.83165854,0.72724694,0.81821424,0.7255252
